date,region,product_type,product_id,product_name,customers_acquired,avg_product_value,marketing_spend,churn_rate,revenue
2022-10,North,Credit Card,1925,CashBack Card,305,625.35,15222.57,0.0574,179783.75
2022-10,North,Credit Card,1926,Student Card,357,1053.54,24858.05,0.0673,350801.32
2022-10,North,Mortgage,1927,Home Loan Pro,408,199230.67,17152.75,0.0475,77425022.98
2022-10,North,Mortgage,1928,First Home Loan,371,199701.0,17454.16,0.1039,66391216.52
2022-10,North,Personal Loan,1929,Flexi Loan,331,1827.16,15940.39,0.0445,577876.81
2022-10,North,Personal Loan,1930,Instant Loan,309,799.92,17037.49,0.01,244703.53
2022-10,North,Savings Account,1931,High Yield Savings,376,2754.81,26755.57,0.0759,957190.69
2022-10,North,Savings Account,1932,Standard Savings,382,332.72,16597.09,0.05,120744.09
2022-10,North,Investment,1933,WealthBuilder Fund,340,2766.31,23264.12,0.0676,876964.53
2022-10,North,Investment,1934,Retirement Plan,349,2096.55,9043.73,0.0807,672648.09
2022-10,South,Credit Card,1935,Platinum Card,328,2122.37,29687.77,0.01,689175.99
2022-10,South,Credit Card,1936,CashBack Card,330,1389.17,20003.54,0.0442,438163.67
2022-10,South,Credit Card,1937,Student Card,379,405.88,17139.99,0.0898,140014.72
2022-10,South,Mortgage,1938,Home Loan Pro,411,199614.33,22172.51,0.0548,77545616.0
2022-10,South,Mortgage,1939,First Home Loan,346,201253.13,14400.04,0.0465,66395621.37
2022-10,South,Personal Loan,1940,Flexi Loan,315,100.0,19241.33,0.0605,29594.25
2022-10,South,Personal Loan,1941,Instant Loan,315,871.97,25050.81,0.0258,267584.05
2022-10,South,Savings Account,1942,High Yield Savings,331,705.54,27263.78,0.0806,214710.92
2022-10,South,Savings Account,1943,Standard Savings,384,918.95,25435.51,0.0563,333009.84
2022-10,South,Investment,1944,WealthBuilder Fund,404,100.0,13541.83,0.0555,38157.8
2022-10,South,Investment,1945,Retirement Plan,295,100.0,20962.98,0.0978,26614.9
2022-10,East,Credit Card,1946,Platinum Card,347,2921.93,16714.69,0.0728,940097.08
2022-10,East,Credit Card,1947,CashBack Card,411,100.0,21563.25,0.0856,37581.84
2022-10,East,Credit Card,1948,Student Card,355,576.24,17732.93,0.0141,201680.83
2022-10,East,Mortgage,1949,Home Loan Pro,316,199669.91,25798.82,0.0603,59291021.36
2022-10,East,Mortgage,1950,First Home Loan,410,200057.12,21424.13,0.0389,78832708.19
2022-10,East,Personal Loan,1951,Flexi Loan,392,1021.87,9476.25,0.0908,364201.01
2022-10,East,Personal Loan,1952,Instant Loan,372,3172.95,23491.94,0.0658,1102671.2
2022-10,East,Savings Account,1953,High Yield Savings,339,362.92,22455.33,0.0698,114442.39
2022-10,East,Savings Account,1954,Standard Savings,305,1731.0,22692.17,0.0643,494007.49
2022-10,East,Investment,1955,WealthBuilder Fund,364,3394.36,18673.07,0.0742,1143869.45
2022-10,East,Investment,1956,Retirement Plan,339,985.31,10992.49,0.0367,321761.55
2022-10,West,Credit Card,1957,Platinum Card,413,100.0,22544.95,0.0518,39160.66
2022-10,West,Credit Card,1958,CashBack Card,315,1129.46,10071.68,0.0688,331302.24
2022-10,West,Credit Card,1959,Student Card,336,610.46,21345.11,0.0576,193299.96
2022-10,West,Mortgage,1960,Home Loan Pro,317,199979.44,21445.92,0.0264,61719894.54
2022-10,West,Mortgage,1961,First Home Loan,433,199780.33,13302.58,0.0494,82231541.68
2022-10,West,Personal Loan,1962,Flexi Loan,387,1190.43,16571.16,0.0277,447935.12
2022-10,West,Personal Loan,1963,Instant Loan,318,2522.15,24781.48,0.0965,724646.48
2022-10,West,Savings Account,1964,High Yield Savings,299,999.07,17392.89,0.0372,287609.47
2022-10,West,Savings Account,1965,Standard Savings,395,1147.1,13618.32,0.0334,437970.81
2022-10,West,Investment,1966,WealthBuilder Fund,305,604.81,24850.19,0.0322,178527.21
2022-10,West,Investment,1967,Retirement Plan,358,1719.25,26258.45,0.0648,575607.65
2022-11,North,Credit Card,1968,Platinum Card,381,1246.72,15023.52,0.0968,429020.29
2022-11,North,Credit Card,1969,CashBack Card,347,665.91,18430.02,0.0563,218061.49
2022-11,North,Credit Card,1970,Student Card,358,100.0,17819.22,0.0448,34196.16
2022-11,North,Mortgage,1971,Home Loan Pro,378,199930.37,20954.97,0.0509,71726979.56
2022-11,North,Mortgage,1972,First Home Loan,354,200588.5,23334.36,0.0433,67933668.35
2022-11,North,Personal Loan,1973,Flexi Loan,385,1137.92,26741.93,0.0642,409973.23
2022-11,North,Personal Loan,1974,Instant Loan,317,307.65,16704.8,0.0385,93770.34
2022-11,North,Savings Account,1975,High Yield Savings,358,1536.41,17900.03,0.0442,525723.24
2022-11,North,Savings Account,1976,Standard Savings,373,1746.61,21627.89,0.0955,589268.66
2022-11,North,Investment,1977,WealthBuilder Fund,319,147.78,21216.97,0.01,46670.4
2022-11,North,Investment,1978,Retirement Plan,318,100.0,16628.55,0.101,28588.2
2022-11,South,Credit Card,1979,Platinum Card,365,1650.22,21171.72,0.0691,560709.28
2022-11,South,Credit Card,1980,CashBack Card,390,585.37,15024.13,0.061,214368.35
2022-11,South,Credit Card,1981,Student Card,348,2801.43,10263.8,0.0907,886474.42
2022-11,South,Mortgage,1982,Home Loan Pro,326,200460.05,21132.53,0.0343,63108472.11
2022-11,South,Mortgage,1983,First Home Loan,399,198605.64,5579.23,0.0517,75146753.64
2022-11,South,Personal Loan,1984,Flexi Loan,296,1556.02,17043.58,0.0131,454548.3
2022-11,South,Personal Loan,1985,Instant Loan,387,571.35,23935.69,0.0458,210985.5
2022-11,South,Savings Account,1986,High Yield Savings,411,100.0,26148.78,0.0521,38958.69
2022-11,South,Savings Account,1987,Standard Savings,345,2388.2,20857.99,0.0549,778695.3
2022-11,South,Investment,1988,WealthBuilder Fund,319,155.67,23211.86,0.0506,47146.0
2022-11,South,Investment,1989,Retirement Plan,381,100.0,34678.29,0.0285,37014.15
2022-11,East,Credit Card,1990,Platinum Card,393,794.01,17137.97,0.0418,299002.41
2022-11,East,Credit Card,1991,CashBack Card,330,2608.87,31061.95,0.0578,811165.51
2022-11,East,Credit Card,1992,Student Card,346,426.72,12469.37,0.0281,143496.29
2022-11,East,Mortgage,1993,Home Loan Pro,360,200713.13,17000.89,0.0188,70898300.34
2022-11,East,Mortgage,1994,First Home Loan,372,199834.6,24697.2,0.0444,71037843.08
2022-11,East,Personal Loan,1995,Flexi Loan,378,100.0,12364.79,0.0399,36291.78
2022-11,East,Personal Loan,1996,Instant Loan,301,100.0,24242.45,0.0411,28862.89
2022-11,East,Savings Account,1997,High Yield Savings,383,2220.45,25955.43,0.0336,821857.82
2022-11,East,Savings Account,1998,Standard Savings,376,1874.74,21714.82,0.0888,642306.92
2022-11,East,Investment,1999,WealthBuilder Fund,366,2287.39,30572.07,0.0575,789046.62
2022-11,East,Investment,2000,Retirement Plan,328,3840.89,28168.51,0.0179,1237261.29
2022-11,West,Credit Card,2001,Platinum Card,318,215.84,16794.59,0.0632,64299.25
2022-11,West,Credit Card,2002,CashBack Card,340,2804.83,19272.22,0.0749,882214.4
2022-11,West,Credit Card,2003,Student Card,364,100.0,12519.21,0.0316,35249.76
2022-11,West,Mortgage,2004,Home Loan Pro,370,199101.86,15907.01,0.0363,70993551.12
2022-11,West,Mortgage,2005,First Home Loan,317,198835.11,21420.28,0.0552,59551433.58
2022-11,West,Personal Loan,2006,Flexi Loan,302,3425.39,15829.58,0.078,953779.29
2022-11,West,Personal Loan,2007,Instant Loan,380,1366.65,15077.72,0.041,498034.59
2022-11,West,Savings Account,2008,High Yield Savings,320,854.76,24856.97,0.0582,257604.15
2022-11,West,Savings Account,2009,Standard Savings,325,447.37,11952.4,0.0361,140146.48
2022-11,West,Investment,2010,WealthBuilder Fund,373,579.29,17883.54,0.0486,205573.92
2022-11,West,Investment,2011,Retirement Plan,325,1851.25,17437.33,0.034,581199.94
2022-12,North,Credit Card,2012,Platinum Card,371,2396.33,20258.13,0.0525,842363.91
2022-12,North,Credit Card,2013,CashBack Card,345,450.93,23999.03,0.016,153081.72
2022-12,North,Credit Card,2014,Student Card,298,100.0,20170.15,0.0623,27943.46
2022-12,North,Mortgage,2015,Home Loan Pro,382,200375.46,10008.8,0.0786,70527112.46
2022-12,North,Mortgage,2016,First Home Loan,367,199651.2,10209.12,0.0374,70531617.96
2022-12,North,Personal Loan,2017,Flexi Loan,311,707.37,12781.57,0.0774,202964.68
2022-12,North,Personal Loan,2018,Instant Loan,382,511.11,27944.7,0.0252,190323.87
2022-12,North,Savings Account,2019,High Yield Savings,331,100.0,25257.46,0.0614,31067.66
2022-12,North,Savings Account,2020,Standard Savings,399,842.96,29267.05,0.0589,316530.55
2022-12,North,Investment,2021,WealthBuilder Fund,350,1019.08,20142.33,0.0358,343908.93
2022-12,North,Investment,2022,Retirement Plan,303,1842.3,20115.98,0.077,515234.2
2022-12,South,Credit Card,2023,Platinum Card,402,100.0,20495.93,0.0837,36835.26
2022-12,South,Credit Card,2024,CashBack Card,358,100.0,20964.84,0.0457,34163.94
2022-12,South,Credit Card,2025,Student Card,344,2118.43,12944.72,0.0661,680570.21
2022-12,South,Mortgage,2026,Home Loan Pro,353,200449.47,18349.3,0.0386,68027378.52
2022-12,South,Mortgage,2027,First Home Loan,371,200671.83,21527.82,0.0249,72595462.63
2022-12,South,Personal Loan,2028,Flexi Loan,419,136.58,26140.69,0.0258,55750.56
2022-12,South,Personal Loan,2029,Instant Loan,352,100.0,16179.07,0.0675,32824.0
2022-12,South,Savings Account,2030,High Yield Savings,368,2158.61,20582.81,0.0924,720968.83
2022-12,South,Savings Account,2031,Standard Savings,319,771.8,19146.27,0.01,243742.16
2022-12,South,Investment,2032,WealthBuilder Fund,367,1137.33,27044.61,0.0901,379792.36
2022-12,South,Investment,2033,Retirement Plan,323,795.78,23439.66,0.0377,247346.65
2022-12,East,Credit Card,2034,Platinum Card,341,1208.48,22998.25,0.0774,380195.78
2022-12,East,Credit Card,2035,CashBack Card,355,354.0,21494.71,0.0551,118745.58
2022-12,East,Credit Card,2036,Student Card,348,3014.23,23187.39,0.0205,1027448.52
2022-12,East,Mortgage,2037,Home Loan Pro,388,199204.52,13823.53,0.0508,73364952.99
2022-12,East,Mortgage,2038,First Home Loan,338,201090.18,16259.52,0.0107,67241218.1
2022-12,East,Personal Loan,2039,Flexi Loan,400,978.76,19028.54,0.0421,375021.68
2022-12,East,Personal Loan,2040,Instant Loan,385,830.15,28183.7,0.0463,304809.91
2022-12,East,Savings Account,2041,High Yield Savings,397,980.21,11739.52,0.0362,375056.38
2022-12,East,Savings Account,2042,Standard Savings,326,782.58,25154.78,0.0622,239252.55
2022-12,East,Investment,2043,WealthBuilder Fund,335,1290.2,22154.31,0.0245,421627.68
2022-12,East,Investment,2044,Retirement Plan,308,2581.27,17966.66,0.0602,747170.28
2022-12,West,Credit Card,2045,Platinum Card,273,1618.73,15591.55,0.0765,408106.92
2022-12,West,Credit Card,2046,CashBack Card,295,100.0,7341.15,0.0455,28157.75
2022-12,West,Credit Card,2047,Student Card,413,858.24,18739.62,0.0634,331980.79
2022-12,West,Mortgage,2048,Home Loan Pro,332,198395.75,13401.91,0.0315,63792566.25
2022-12,West,Mortgage,2049,First Home Loan,367,201553.96,14273.15,0.066,69088263.3
2022-12,West,Personal Loan,2050,Flexi Loan,389,1750.25,15751.48,0.0661,635843.25
2022-12,West,Personal Loan,2051,Instant Loan,388,572.58,14721.8,0.0429,212630.33
2022-12,West,Savings Account,2052,High Yield Savings,327,287.93,30585.97,0.0417,90226.93
2022-12,West,Savings Account,2053,Standard Savings,376,1643.51,27256.27,0.0352,596207.58
2022-12,West,Investment,2054,WealthBuilder Fund,303,691.14,10551.48,0.0444,200117.38
2022-12,West,Investment,2055,Retirement Plan,325,100.0,15193.16,0.01,32175.0
2023-01,North,Credit Card,2056,Platinum Card,351,100.0,12057.29,0.0528,33246.72
2023-01,North,Credit Card,2057,CashBack Card,323,914.22,16659.28,0.0539,279376.76
2023-01,North,Credit Card,2058,Student Card,362,1840.36,30180.78,0.0332,644092.14
2023-01,North,Mortgage,2059,Home Loan Pro,379,201216.97,25930.73,0.0808,70099324.11
2023-01,North,Mortgage,2060,First Home Loan,349,201629.3,19426.77,0.0384,67666470.47
2023-01,North,Personal Loan,2061,Flexi Loan,382,939.51,12782.21,0.0637,336031.35
2023-01,North,Personal Loan,2062,Instant Loan,276,1494.23,20147.64,0.0323,399086.72
2023-01,North,Savings Account,2063,High Yield Savings,358,1689.43,24493.35,0.0508,574091.29
2023-01,North,Savings Account,2064,Standard Savings,408,1270.06,18086.35,0.08,476729.72
2023-01,North,Investment,2065,WealthBuilder Fund,336,957.04,19158.08,0.0435,307577.34
2023-01,North,Investment,2066,Retirement Plan,361,1112.46,24276.01,0.0817,368787.5
2023-01,South,Credit Card,2067,Platinum Card,346,1162.86,21757.03,0.0406,386014.17
2023-01,South,Credit Card,2068,CashBack Card,322,1842.66,21358.09,0.0336,573400.41
2023-01,South,Credit Card,2069,Student Card,317,1010.95,23932.03,0.0388,308036.87
2023-01,South,Mortgage,2070,Home Loan Pro,373,201599.05,22815.99,0.0855,68767149.55
2023-01,South,Mortgage,2071,First Home Loan,362,198778.19,19345.37,0.0726,66733575.41
2023-01,South,Personal Loan,2072,Flexi Loan,299,486.34,25310.01,0.0395,139671.74
2023-01,South,Personal Loan,2073,Instant Loan,355,2127.24,20036.81,0.0204,739764.73
2023-01,South,Savings Account,2074,High Yield Savings,346,844.63,10079.78,0.01,289319.56
2023-01,South,Savings Account,2075,Standard Savings,351,100.0,25899.57,0.0914,31891.86
2023-01,South,Investment,2076,WealthBuilder Fund,359,1149.92,20600.6,0.0329,399239.46
2023-01,South,Investment,2077,Retirement Plan,380,263.01,15244.08,0.0432,95626.23
2023-01,East,Credit Card,2078,Platinum Card,341,915.48,10615.03,0.0808,286954.64
2023-01,East,Credit Card,2079,CashBack Card,393,636.89,17322.21,0.0349,241562.38
2023-01,East,Credit Card,2080,Student Card,399,1442.33,20227.21,0.0806,529105.2
2023-01,East,Mortgage,2081,Home Loan Pro,444,197694.72,19475.16,0.0623,82307982.49
2023-01,East,Mortgage,2082,First Home Loan,289,199021.32,18189.52,0.0326,55642102.02
2023-01,East,Personal Loan,2083,Flexi Loan,414,1506.8,10983.41,0.0553,589318.22
2023-01,East,Personal Loan,2084,Instant Loan,325,1450.5,18691.21,0.0611,442609.2
2023-01,East,Savings Account,2085,High Yield Savings,281,100.0,11881.31,0.0426,26902.94
2023-01,East,Savings Account,2086,Standard Savings,359,2167.16,15871.52,0.0102,770074.73
2023-01,East,Investment,2087,WealthBuilder Fund,357,100.0,19275.61,0.0509,33882.87
2023-01,East,Investment,2088,Retirement Plan,325,2508.94,18041.84,0.0515,773412.12
2023-01,West,Credit Card,2089,Platinum Card,365,2035.0,20577.21,0.0489,706453.3
2023-01,West,Credit Card,2090,CashBack Card,325,982.11,15118.0,0.0491,303513.73
2023-01,West,Credit Card,2091,Student Card,348,100.0,12847.6,0.068,32433.6
2023-01,West,Mortgage,2092,Home Loan Pro,353,200966.54,16618.33,0.0119,70096988.48
2023-01,West,Mortgage,2093,First Home Loan,356,200257.53,20536.04,0.0436,68183363.4
2023-01,West,Personal Loan,2094,Flexi Loan,382,1554.37,13116.92,0.0236,579756.38
2023-01,West,Personal Loan,2095,Instant Loan,377,559.91,16075.85,0.062,197998.73
2023-01,West,Savings Account,2096,High Yield Savings,402,100.0,21367.64,0.067,37506.6
2023-01,West,Savings Account,2097,Standard Savings,337,100.0,17646.99,0.0707,31317.41
2023-01,West,Investment,2098,WealthBuilder Fund,394,100.0,7467.14,0.0559,37197.54
2023-01,West,Investment,2099,Retirement Plan,294,1139.5,21119.6,0.0394,321813.49
2023-02,North,Credit Card,2100,Platinum Card,339,223.16,15518.31,0.0272,73593.53
2023-02,North,Credit Card,2101,CashBack Card,367,2604.73,33515.14,0.0454,912536.42
2023-02,North,Credit Card,2102,Student Card,284,100.0,20897.28,0.0158,27951.28
2023-02,North,Mortgage,2103,Home Loan Pro,316,199343.04,27790.92,0.0159,61990821.47
2023-02,North,Mortgage,2104,First Home Loan,357,200033.72,21342.97,0.0277,69433924.59
2023-02,North,Personal Loan,2105,Flexi Loan,319,2196.91,11177.76,0.0558,661708.85
2023-02,North,Personal Loan,2106,Instant Loan,354,100.0,24102.77,0.0537,33499.02
2023-02,North,Savings Account,2107,High Yield Savings,372,579.97,22029.02,0.1024,193656.16
2023-02,North,Savings Account,2108,Standard Savings,356,100.0,29329.22,0.0176,34973.44
2023-02,North,Investment,2109,WealthBuilder Fund,399,648.73,17923.39,0.065,242018.46
2023-02,North,Investment,2110,Retirement Plan,346,1612.33,15107.06,0.0224,545369.98
2023-02,South,Credit Card,2111,Platinum Card,314,100.0,21690.33,0.0629,29424.94
2023-02,South,Credit Card,2112,CashBack Card,341,841.35,21087.9,0.035,276858.84
2023-02,South,Credit Card,2113,Student Card,280,100.0,27976.41,0.0438,26773.6
2023-02,South,Mortgage,2114,Home Loan Pro,387,199182.59,21606.46,0.01,76312825.71
2023-02,South,Mortgage,2115,First Home Loan,316,201392.46,13045.53,0.0404,61068960.66
2023-02,South,Personal Loan,2116,Flexi Loan,364,542.55,20551.87,0.0526,187100.32
2023-02,South,Personal Loan,2117,Instant Loan,372,1905.99,12144.24,0.0716,658261.86
2023-02,South,Savings Account,2118,High Yield Savings,397,1055.03,18400.7,0.0659,391244.9
2023-02,South,Savings Account,2119,Standard Savings,354,1447.35,10050.92,0.0365,493660.69
2023-02,South,Investment,2120,WealthBuilder Fund,364,100.0,24200.83,0.0535,34452.6
2023-02,South,Investment,2121,Retirement Plan,393,1211.63,17327.02,0.0346,459695.09
2023-02,East,Credit Card,2122,Platinum Card,380,601.49,22430.86,0.0601,214829.37
2023-02,East,Credit Card,2123,CashBack Card,387,2990.89,16787.49,0.0637,1083743.31
2023-02,East,Credit Card,2124,Student Card,398,100.0,21283.21,0.0493,37837.86
2023-02,East,Mortgage,2125,Home Loan Pro,340,198457.27,23731.24,0.0364,65019364.63
2023-02,East,Mortgage,2126,First Home Loan,272,200324.81,20558.15,0.0308,52810107.19
2023-02,East,Personal Loan,2127,Flexi Loan,340,1946.77,18539.62,0.0419,634168.11
2023-02,East,Personal Loan,2128,Instant Loan,384,398.87,25829.58,0.0167,150608.21
2023-02,East,Savings Account,2129,High Yield Savings,302,100.0,23515.33,0.0394,29010.12
2023-02,East,Savings Account,2130,Standard Savings,302,100.0,21045.88,0.0595,28403.1
2023-02,East,Investment,2131,WealthBuilder Fund,381,2960.74,24255.62,0.0745,1044002.82
2023-02,East,Investment,2132,Retirement Plan,329,100.0,14484.77,0.0395,31600.45
2023-02,West,Credit Card,2133,Platinum Card,395,1776.02,27369.06,0.0674,654244.92
2023-02,West,Credit Card,2134,CashBack Card,356,2653.31,23115.44,0.0548,892815.47
2023-02,West,Credit Card,2135,Student Card,317,1486.31,25951.85,0.0704,437990.59
2023-02,West,Mortgage,2136,Home Loan Pro,378,200165.49,28730.77,0.06,71122801.91
2023-02,West,Mortgage,2137,First Home Loan,407,200753.74,17624.26,0.0735,75701324.42
2023-02,West,Personal Loan,2138,Flexi Loan,339,100.0,22593.97,0.0673,31618.53
2023-02,West,Personal Loan,2139,Instant Loan,306,1171.47,22101.34,0.056,338395.51
2023-02,West,Savings Account,2140,High Yield Savings,369,100.0,17103.23,0.0118,36464.58
2023-02,West,Savings Account,2141,Standard Savings,301,451.6,21263.75,0.041,130358.4
2023-02,West,Investment,2142,WealthBuilder Fund,347,852.66,24819.63,0.055,279600.0
2023-02,West,Investment,2143,Retirement Plan,396,1399.23,24725.37,0.0527,524894.27
2023-03,North,Credit Card,2144,Platinum Card,414,276.2,17438.52,0.053,108286.42
2023-03,North,Credit Card,2145,CashBack Card,284,2963.09,20841.04,0.069,783452.85
2023-03,North,Credit Card,2146,Student Card,328,1954.09,26092.4,0.094,580693.02
2023-03,North,Mortgage,2147,Home Loan Pro,387,199643.91,19550.94,0.0507,73344999.98
2023-03,North,Mortgage,2148,First Home Loan,348,201183.92,16540.34,0.0699,65118165.07
2023-03,North,Personal Loan,2149,Flexi Loan,326,1159.61,20195.28,0.0649,353498.53
2023-03,North,Personal Loan,2150,Instant Loan,291,1296.65,13898.82,0.0828,346082.63
2023-03,North,Savings Account,2151,High Yield Savings,342,1380.26,14373.68,0.0281,458784.35
2023-03,North,Savings Account,2152,Standard Savings,413,1576.45,12457.22,0.0537,616111.18
2023-03,North,Investment,2153,WealthBuilder Fund,331,1452.76,24520.91,0.0299,466485.74
2023-03,North,Investment,2154,Retirement Plan,360,555.57,19286.73,0.0511,189784.93
2023-03,South,Credit Card,2155,Platinum Card,408,523.6,18643.62,0.0372,205681.81
2023-03,South,Credit Card,2156,CashBack Card,370,1264.25,19798.33,0.0649,437414.06
2023-03,South,Credit Card,2157,Student Card,374,1093.52,28431.82,0.0373,393721.66
2023-03,South,Mortgage,2158,Home Loan Pro,383,200706.23,21139.96,0.0625,72066080.71
2023-03,South,Mortgage,2159,First Home Loan,325,198898.97,15523.23,0.0713,60033178.87
2023-03,South,Personal Loan,2160,Flexi Loan,322,2316.86,18867.92,0.051,707981.45
2023-03,South,Personal Loan,2161,Instant Loan,391,1996.7,22311.31,0.0253,760957.74
2023-03,South,Savings Account,2162,High Yield Savings,331,2472.64,20711.8,0.0587,770401.19
2023-03,South,Savings Account,2163,Standard Savings,313,2001.01,15989.0,0.0271,609342.96
2023-03,South,Investment,2164,WealthBuilder Fund,373,2342.46,23511.04,0.0645,817381.51
2023-03,South,Investment,2165,Retirement Plan,350,894.95,9304.43,0.0471,298479.25
2023-03,East,Credit Card,2166,Platinum Card,331,100.0,16637.91,0.0523,31368.87
2023-03,East,Credit Card,2167,CashBack Card,360,1515.19,16134.85,0.0326,527686.13
2023-03,East,Credit Card,2168,Student Card,294,100.0,25712.39,0.0508,27906.48
2023-03,East,Mortgage,2169,Home Loan Pro,379,198347.26,5904.12,0.0238,73384479.59
2023-03,East,Mortgage,2170,First Home Loan,294,198060.59,24450.05,0.0237,56849766.88
2023-03,East,Personal Loan,2171,Flexi Loan,405,100.0,9838.06,0.0262,39438.9
2023-03,East,Personal Loan,2172,Instant Loan,389,1337.48,18683.46,0.0469,495878.6
2023-03,East,Savings Account,2173,High Yield Savings,321,100.0,7684.68,0.034,31008.6
2023-03,East,Savings Account,2174,Standard Savings,328,2315.63,19275.8,0.0725,704460.96
2023-03,East,Investment,2175,WealthBuilder Fund,335,1387.27,21603.8,0.0332,449306.23
2023-03,East,Investment,2176,Retirement Plan,369,100.0,19252.72,0.0214,36110.34
2023-03,West,Credit Card,2177,Platinum Card,372,523.45,12622.94,0.0705,180995.4
2023-03,West,Credit Card,2178,CashBack Card,298,2371.39,22472.69,0.0339,682717.96
2023-03,West,Credit Card,2179,Student Card,397,2169.15,14189.67,0.0816,790882.5
2023-03,West,Mortgage,2180,Home Loan Pro,344,199614.54,21170.46,0.106,61388657.17
2023-03,West,Mortgage,2181,First Home Loan,378,200548.68,11973.91,0.0315,73419467.91
2023-03,West,Personal Loan,2182,Flexi Loan,321,734.44,26850.51,0.074,218309.35
2023-03,West,Personal Loan,2183,Instant Loan,325,967.72,11329.4,0.0181,308816.39
2023-03,West,Savings Account,2184,High Yield Savings,377,543.5,26422.19,0.0709,190372.13
2023-03,West,Savings Account,2185,Standard Savings,296,978.65,24828.03,0.0818,265984.54
2023-03,West,Investment,2186,WealthBuilder Fund,358,783.48,15303.79,0.0767,258972.58
2023-03,West,Investment,2187,Retirement Plan,332,1928.93,25156.09,0.0213,626764.14
2023-04,North,Credit Card,2188,Platinum Card,313,1393.11,17977.23,0.0601,409837.22
2023-04,North,Credit Card,2189,CashBack Card,346,2406.37,18446.3,0.0338,804462.0
2023-04,North,Credit Card,2190,Student Card,313,100.0,18343.24,0.0783,28849.21
2023-04,North,Mortgage,2191,Home Loan Pro,368,200773.24,25056.76,0.0637,69178106.34
2023-04,North,Mortgage,2192,First Home Loan,385,199225.54,18068.48,0.0978,69200393.64
2023-04,North,Personal Loan,2193,Flexi Loan,349,232.62,18803.7,0.0634,76037.29
2023-04,North,Personal Loan,2194,Instant Loan,371,100.0,23204.8,0.0633,34751.57
2023-04,North,Savings Account,2195,High Yield Savings,294,100.0,24591.25,0.0404,28212.24
2023-04,North,Savings Account,2196,Standard Savings,383,100.0,23393.64,0.0314,37097.38
2023-04,North,Investment,2197,WealthBuilder Fund,355,100.0,15598.62,0.0296,34449.2
2023-04,North,Investment,2198,Retirement Plan,392,383.63,21427.78,0.0525,142487.85
2023-04,South,Credit Card,2199,Platinum Card,294,1777.99,19657.77,0.0506,496278.97
2023-04,South,Credit Card,2200,CashBack Card,332,1536.12,7742.32,0.0177,500964.98
2023-04,South,Credit Card,2201,Student Card,337,203.54,16700.08,0.0345,66226.52
2023-04,South,Mortgage,2202,Home Loan Pro,343,199192.64,23454.94,0.0188,67038601.7
2023-04,South,Mortgage,2203,First Home Loan,336,201418.93,18600.38,0.0402,64956154.71
2023-04,South,Personal Loan,2204,Flexi Loan,332,937.33,16745.62,0.0555,293922.32
2023-04,South,Personal Loan,2205,Instant Loan,381,552.38,19281.7,0.0467,200628.45
2023-04,South,Savings Account,2206,High Yield Savings,386,1495.7,14500.46,0.0671,538600.67
2023-04,South,Savings Account,2207,Standard Savings,323,590.39,19933.34,0.0431,182476.97
2023-04,South,Investment,2208,WealthBuilder Fund,377,100.0,12504.09,0.068,35136.4
2023-04,South,Investment,2209,Retirement Plan,416,2124.78,21235.16,0.0846,809129.82
2023-04,East,Credit Card,2210,Platinum Card,348,1727.61,24230.38,0.0475,572650.89
2023-04,East,Credit Card,2211,CashBack Card,370,1955.38,19141.63,0.072,671399.28
2023-04,East,Credit Card,2212,Student Card,378,1589.94,18717.13,0.08,552917.53
2023-04,East,Mortgage,2213,Home Loan Pro,364,199451.58,13665.52,0.0588,68331473.06
2023-04,East,Mortgage,2214,First Home Loan,349,198058.14,19980.98,0.0182,67864265.17
2023-04,East,Personal Loan,2215,Flexi Loan,327,335.35,26604.63,0.0585,103244.37
2023-04,East,Personal Loan,2216,Instant Loan,381,3684.66,24035.85,0.0287,1363564.81
2023-04,East,Savings Account,2217,High Yield Savings,374,3639.31,22197.43,0.048,1295769.05
2023-04,East,Savings Account,2218,Standard Savings,362,100.0,27379.4,0.0598,34035.24
2023-04,East,Investment,2219,WealthBuilder Fund,341,770.92,14780.18,0.0619,246611.22
2023-04,East,Investment,2220,Retirement Plan,376,1572.39,15697.15,0.0217,578389.2
2023-04,West,Credit Card,2221,Platinum Card,317,100.0,27665.02,0.0743,29344.69
2023-04,West,Credit Card,2222,CashBack Card,339,100.0,16090.77,0.0412,32503.32
2023-04,West,Credit Card,2223,Student Card,343,404.58,16466.18,0.0573,130819.37
2023-04,West,Mortgage,2224,Home Loan Pro,356,198818.02,24979.87,0.036,68231163.38
2023-04,West,Mortgage,2225,First Home Loan,300,200124.18,18894.78,0.0317,58134073.05
2023-04,West,Personal Loan,2226,Flexi Loan,315,847.5,18270.1,0.0435,255349.63
2023-04,West,Personal Loan,2227,Instant Loan,325,656.94,20646.84,0.01,211370.45
2023-04,West,Savings Account,2228,High Yield Savings,314,1309.31,20817.44,0.0408,394349.51
2023-04,West,Savings Account,2229,Standard Savings,376,1416.6,9680.57,0.0651,497966.63
2023-04,West,Investment,2230,WealthBuilder Fund,282,100.0,21530.68,0.0471,26871.78
2023-04,West,Investment,2231,Retirement Plan,348,100.0,14869.6,0.0576,32795.52
2023-05,North,Credit Card,2232,Platinum Card,334,654.63,28513.22,0.0288,212349.4
2023-05,North,Credit Card,2233,CashBack Card,343,2397.22,13656.54,0.0857,751779.94
